key,0,1,2,3,4,5,6,7,8,9,10,11
409,2,1,2,0,0,"/beckon","","USAGE:<hex:02100103>　/beckon [subcommand]<hex:02100103><hex:02100103>→Make a beckoning motion.<hex:02100103><hex:02100103>>>Subcommands:<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>motion<hex:0249020103><hex:0248020103>    Perform motion only.<hex:02100103><hex:02100103>Both text and motion will be displayed when no subcommand is specified.","","",293,0
410,2,1,2,0,0,"/comfort","","USAGE:<hex:02100103>　/comfort [subcommand]<hex:02100103><hex:02100103>→Make a consoling gesture.<hex:02100103><hex:02100103>>>Subcommands:<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>motion<hex:0249020103><hex:0248020103>    Perform motion only.<hex:02100103><hex:02100103>Both text and motion will be displayed when no subcommand is specified.","","",293,0
411,2,1,2,0,0,"/cry","","USAGE:<hex:02100103>　/cry [subcommand]<hex:02100103><hex:02100103>→Break into tears.<hex:02100103><hex:02100103>>>Subcommands:<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>motion<hex:0249020103><hex:0248020103>    Perform motion only.<hex:02100103><hex:02100103>Both text and motion will be displayed when no subcommand is specified.","","",293,0
412,2,1,2,0,0,"/dance","","USAGE:<hex:02100103>　/dance [subcommand]<hex:02100103><hex:02100103>→Start dancing.<hex:02100103><hex:02100103>>>Subcommands:<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>motion<hex:0249020103><hex:0248020103>    Perform motion only.<hex:02100103><hex:02100103>Both text and motion will be displayed when no subcommand is specified.","","",293,0
413,2,1,2,0,0,"/doubt","","USAGE:<hex:02100103>　/doubt [subcommand]<hex:02100103><hex:02100103>→Appear doubtful.<hex:02100103><hex:02100103>>>Subcommands:<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>motion<hex:0249020103><hex:0248020103>    Perform motion only.<hex:02100103><hex:02100103>Both text and motion will be displayed when no subcommand is specified.","","",293,0
414,2,1,2,0,0,"/doze","","USAGE:<hex:02100103>　/doze [subcommand]<hex:02100103><hex:02100103>→Start dozing off. If a bed is nearby, your character will sleep in it.<hex:02100103><hex:02100103>>>Subcommands:<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>motion<hex:0249020103><hex:0248020103>    Perform motion only.<hex:02100103><hex:02100103>Both text and motion will be displayed when no subcommand is specified.","","",293,0
415,2,1,2,0,0,"/fume","","USAGE:<hex:02100103>　/fume [subcommand]<hex:02100103><hex:02100103>→Express annoyance.<hex:02100103><hex:02100103>>>Subcommands:<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>motion<hex:0249020103><hex:0248020103>    Perform motion only.<hex:02100103><hex:02100103>Both text and motion will be displayed when no subcommand is specified.","","",293,0
416,2,1,2,0,0,"/goodbye","","USAGE:<hex:02100103>　/goodbye [subcommand]<hex:02100103><hex:02100103>→Bid farewell.<hex:02100103><hex:02100103>>>Subcommands:<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>motion<hex:0249020103><hex:0248020103>    Perform motion only.<hex:02100103><hex:02100103>Both text and motion will be displayed when no subcommand is specified.","","",293,0
417,2,1,2,0,0,"/wave","","USAGE:<hex:02100103>　/wave [subcommand]<hex:02100103><hex:02100103>→Wave your hand.<hex:02100103><hex:02100103>>>Subcommands:<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>motion<hex:0249020103><hex:0248020103>    Perform motion only.<hex:02100103><hex:02100103>Both text and motion will be displayed when no subcommand is specified.","","",293,0
418,2,1,2,0,0,"/huh","","USAGE:<hex:02100103>　/huh [subcommand]<hex:02100103><hex:02100103>→Act bemused.<hex:02100103><hex:02100103>>>Subcommands:<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>motion<hex:0249020103><hex:0248020103>    Perform motion only.<hex:02100103><hex:02100103>Both text and motion will be displayed when no subcommand is specified.","","",293,0
419,2,1,2,0,0,"/joy","","USAGE:<hex:02100103>　/joy [subcommand]<hex:02100103><hex:02100103>→Express joy.<hex:02100103><hex:02100103>>>Subcommands:<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>motion<hex:0249020103><hex:0248020103>    Perform motion only.<hex:02100103><hex:02100103>Both text and motion will be displayed when no subcommand is specified.","","",293,0
420,2,1,2,0,0,"/kneel","","USAGE:<hex:02100103>　/kneel [subcommand]<hex:02100103><hex:02100103>→Kneel in respect.<hex:02100103><hex:02100103>>>Subcommands:<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>motion<hex:0249020103><hex:0248020103>    Perform motion only.<hex:02100103><hex:02100103>Both text and motion will be displayed when no subcommand is specified.","","",293,0
421,2,1,2,0,0,"/chuckle","","USAGE:<hex:02100103>　/chuckle [subcommand]<hex:02100103><hex:02100103>→Chuckle in amusement.<hex:02100103><hex:02100103>>>Subcommands:<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>motion<hex:0249020103><hex:0248020103>    Perform motion only.<hex:02100103><hex:02100103>Both text and motion will be displayed when no subcommand is specified.","","",293,0
422,2,1,2,0,0,"/laugh","","USAGE:<hex:02100103>　/laugh [subcommand]<hex:02100103><hex:02100103>→Burst out laughing.<hex:02100103><hex:02100103>>>Subcommands:<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>motion<hex:0249020103><hex:0248020103>    Perform motion only.<hex:02100103><hex:02100103>Both text and motion will be displayed when no subcommand is specified.","","",293,0
423,2,1,2,0,0,"/lookout","","USAGE:<hex:02100103>　/lookout [subcommand]<hex:02100103><hex:02100103>→Scan the area.<hex:02100103><hex:02100103>>>Subcommands:<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>motion<hex:0249020103><hex:0248020103>    Perform motion only.<hex:02100103><hex:02100103>Both text and motion will be displayed when no subcommand is specified.","","",293,0
424,2,1,2,0,0,"/me","","USAGE:<hex:02100103>　/me [subcommand]<hex:02100103><hex:02100103>→Motion to yourself.<hex:02100103><hex:02100103>>>Subcommands:<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>motion<hex:0249020103><hex:0248020103>    Perform motion only.<hex:02100103><hex:02100103>Both text and motion will be displayed when no subcommand is specified.","","",293,0
425,2,1,2,0,0,"/no","","USAGE:<hex:02100103>　/no [subcommand]<hex:02100103><hex:02100103>→Disagree.<hex:02100103><hex:02100103>>>Subcommands:<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>motion<hex:0249020103><hex:0248020103>    Perform motion only.<hex:02100103><hex:02100103>Both text and motion will be displayed when no subcommand is specified.","","",293,0
426,2,1,2,0,0,"/deny","","USAGE:<hex:02100103>　/deny [subcommand]<hex:02100103><hex:02100103>→Strongly disagree.<hex:02100103><hex:02100103>>>Subcommands:<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>motion<hex:0249020103><hex:0248020103>    Perform motion only.<hex:02100103><hex:02100103>Both text and motion will be displayed when no subcommand is specified.","","",293,0
427,2,1,2,0,0,"/panic","","USAGE:<hex:02100103>　/panic [subcommand]<hex:02100103><hex:02100103>→Start to panic.<hex:02100103><hex:02100103>>>Subcommands:<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>motion<hex:0249020103><hex:0248020103>    Perform motion only.<hex:02100103><hex:02100103>Both text and motion will be displayed when no subcommand is specified.","","",293,0
428,2,1,2,0,0,"/point","","USAGE:<hex:02100103>　/point [subcommand]<hex:02100103><hex:02100103>→Point at something.<hex:02100103><hex:02100103>>>Subcommands:<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>motion<hex:0249020103><hex:0248020103>    Perform motion only.<hex:02100103><hex:02100103>Both text and motion will be displayed when no subcommand is specified.","","",293,0
429,2,1,2,0,0,"/poke","","USAGE:<hex:02100103>　/poke [subcommand]<hex:02100103><hex:02100103>→Make a poking gesture.<hex:02100103><hex:02100103>>>Subcommands:<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>motion<hex:0249020103><hex:0248020103>    Perform motion only.<hex:02100103><hex:02100103>Both text and motion will be displayed when no subcommand is specified.","","",293,0
430,2,1,2,0,0,"/congratulate","","USAGE:<hex:02100103>　/congratulate [subcommand]<hex:02100103><hex:02100103>→Offer congratulations.<hex:02100103><hex:02100103>>>Subcommands:<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>motion<hex:0249020103><hex:0248020103>    Perform motion only.<hex:02100103><hex:02100103>Both text and motion will be displayed when no subcommand is specified.","","",293,0
431,2,1,2,0,0,"/psych","","USAGE:<hex:02100103>　/psych [subcommand]<hex:02100103><hex:02100103>→Psych yourself up.<hex:02100103><hex:02100103>>>Subcommands:<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>motion<hex:0249020103><hex:0248020103>    Perform motion only.<hex:02100103><hex:02100103>Both text and motion will be displayed when no subcommand is specified.","","",293,0
432,2,1,2,0,0,"/salute","","USAGE:<hex:02100103>　/salute [subcommand]<hex:02100103><hex:02100103>→Perform a salute.<hex:02100103><hex:02100103>>>Subcommands:<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>motion<hex:0249020103><hex:0248020103>    Perform motion only.<hex:02100103><hex:02100103>Both text and motion will be displayed when no subcommand is specified.","","",293,0
433,2,1,2,0,0,"/shocked","","USAGE:<hex:02100103>　/shocked [subcommand]<hex:02100103><hex:02100103>→Act shocked.<hex:02100103><hex:02100103>>>Subcommands:<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>motion<hex:0249020103><hex:0248020103>    Perform motion only.<hex:02100103><hex:02100103>Both text and motion will be displayed when no subcommand is specified.","","",293,0
434,2,1,2,0,0,"/shrug","","USAGE:<hex:02100103>　/shrug [subcommand]<hex:02100103><hex:02100103>→Shrug.<hex:02100103><hex:02100103>>>Subcommands:<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>motion<hex:0249020103><hex:0248020103>    Perform motion only.<hex:02100103><hex:02100103>Both text and motion will be displayed when no subcommand is specified.","","",293,0
435,2,1,2,0,0,"/rally","","USAGE:<hex:02100103>　/rally [subcommand]<hex:02100103><hex:02100103>→Give encouragement.<hex:02100103><hex:02100103>>>Subcommands:<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>motion<hex:0249020103><hex:0248020103>    Perform motion only.<hex:02100103><hex:02100103>Both text and motion will be displayed when no subcommand is specified.","","",293,0
436,2,1,2,0,0,"/soothe","","USAGE:<hex:02100103>　/soothe [subcommand]<hex:02100103><hex:02100103>→Make a comforting gesture.<hex:02100103><hex:02100103>>>Subcommands:<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>motion<hex:0249020103><hex:0248020103>    Perform motion only.<hex:02100103><hex:02100103>Both text and motion will be displayed when no subcommand is specified.","","",293,0
437,2,1,2,0,0,"/stagger","","USAGE:<hex:02100103>　/stagger [subcommand]<hex:02100103><hex:02100103>→Stagger for a moment.<hex:02100103><hex:02100103>>>Subcommands:<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>motion<hex:0249020103><hex:0248020103>    Perform motion only.<hex:02100103><hex:02100103>Both text and motion will be displayed when no subcommand is specified.","","",293,0
438,2,1,2,0,0,"/stretch","","USAGE:<hex:02100103>　/stretch [subcommand]<hex:02100103><hex:02100103>→Stretch.<hex:02100103><hex:02100103>>>Subcommands:<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>motion<hex:0249020103><hex:0248020103>    Perform motion only.<hex:02100103><hex:02100103>Both text and motion will be displayed when no subcommand is specified.","","",293,0
439,2,1,2,0,0,"/sulk","","USAGE:<hex:02100103>　/sulk [subcommand]<hex:02100103><hex:02100103>→Wallow in self-pity.<hex:02100103><hex:02100103>>>Subcommands:<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>motion<hex:0249020103><hex:0248020103>    Perform motion only.<hex:02100103><hex:02100103>Both text and motion will be displayed when no subcommand is specified.","","",293,0
440,2,1,2,0,0,"/think","","USAGE:<hex:02100103>　/think [subcommand]<hex:02100103><hex:02100103>→Become lost in thought.<hex:02100103><hex:02100103>>>Subcommands:<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>motion<hex:0249020103><hex:0248020103>    Perform motion only.<hex:02100103><hex:02100103>Both text and motion will be displayed when no subcommand is specified.","","",293,0
441,2,1,2,0,0,"/upset","","USAGE:<hex:02100103>　/upset [subcommand]<hex:02100103><hex:02100103>→Express disgust.<hex:02100103><hex:02100103>>>Subcommands:<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>motion<hex:0249020103><hex:0248020103>    Perform motion only.<hex:02100103><hex:02100103>Both text and motion will be displayed when no subcommand is specified.","","",293,0
442,2,1,2,0,0,"/welcome","","USAGE:<hex:02100103>　/welcome [subcommand]<hex:02100103><hex:02100103>→Make a welcoming gesture.<hex:02100103><hex:02100103>>>Subcommands:<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>motion<hex:0249020103><hex:0248020103>    Perform motion only.<hex:02100103><hex:02100103>Both text and motion will be displayed when no subcommand is specified.","","",293,0
443,2,1,2,0,0,"/yes","","USAGE:<hex:02100103>　/yes [subcommand]<hex:02100103><hex:02100103>→Nod in approval.<hex:02100103><hex:02100103>>>Subcommands:<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>motion<hex:0249020103><hex:0248020103>    Perform motion only.<hex:02100103><hex:02100103>Both text and motion will be displayed when no subcommand is specified.","","",293,0
444,2,1,2,0,0,"/thumbsup","","USAGE:<hex:02100103>　/thumbsup [subcommand]<hex:02100103><hex:02100103>→Strongly agree.<hex:02100103><hex:02100103>>>Subcommands:<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>motion<hex:0249020103><hex:0248020103>    Perform motion only.<hex:02100103><hex:02100103>Both text and motion will be displayed when no subcommand is specified.","","",293,0
445,2,1,2,0,0,"/examineself","","USAGE:<hex:02100103>　/examineself [subcommand]<hex:02100103><hex:02100103>→Admire yourself.<hex:02100103><hex:02100103>>>Subcommands:<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>motion<hex:0249020103><hex:0248020103>    Perform motion only.<hex:02100103><hex:02100103>Both text and motion will be displayed when no subcommand is specified.","","",293,0
446,2,1,2,0,0,"/pose","","USAGE:<hex:02100103>　/pose [subcommand]<hex:02100103><hex:02100103>→Strike a pose.<hex:02100103><hex:02100103>>>Subcommands:<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>motion<hex:0249020103><hex:0248020103>    Perform motion only.<hex:02100103><hex:02100103>Both text and motion will be displayed when no subcommand is specified.","","",293,0
447,2,1,2,0,0,"/blowkiss","","USAGE:<hex:02100103>　/blowkiss [subcommand]<hex:02100103><hex:02100103>→Throw an airborne smooch in someone's general direction.<hex:02100103><hex:02100103>>>Subcommands:<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>motion<hex:0249020103><hex:0248020103>    Perform motion only.<hex:02100103><hex:02100103>Both text and motion will be displayed when no subcommand is specified.","","",293,0
448,2,1,2,0,0,"/grovel","","USAGE:<hex:02100103>　/grovel [subcommand]<hex:02100103><hex:02100103>→Fall to your knees in unworthiness.<hex:02100103><hex:02100103>>>Subcommands:<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>motion<hex:0249020103><hex:0248020103>    Perform motion only.<hex:02100103><hex:02100103>Both text and motion will be displayed when no subcommand is specified.","","",293,0
449,2,1,2,0,0,"/happy","","USAGE:<hex:02100103>　/happy [subcommand]<hex:02100103><hex:02100103>→Display extreme happiness.<hex:02100103><hex:02100103>>>Subcommands:<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>motion<hex:0249020103><hex:0248020103>    Perform motion only.<hex:02100103><hex:02100103>Both text and motion will be displayed when no subcommand is specified.","","",293,0
450,2,1,2,0,0,"/disappointed","","USAGE:<hex:02100103>　/disappointed [subcommand]<hex:02100103><hex:02100103>→Convey utter disappointment.<hex:02100103><hex:02100103>>>Subcommands:<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>motion<hex:0249020103><hex:0248020103>    Perform motion only.<hex:02100103><hex:02100103>Both text and motion will be displayed when no subcommand is specified.","","",293,0
